"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-addendum","fr-lm-addendum","fr-lm-addendum","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM Addendum","Section Addendum","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-device","fr-lm-device.name","fr-lm-device.name","","","",0,*,"","","","Base {[]} {[]}
","Nom du DM","Nom du DM","","","","","","","","","",,,,,"",,,,"fr-lm-device.name",0,*,"",""
"fr-lm-device","fr-lm-device.name.value","fr-lm-device.name.value","","","",1,1,"","","","string {[]} {[]}
","Nom du DM (ex Nom du DM associé à l'UDI, Nom commercial du DM attribué par le fabricant)","Nom du DM (ex Nom du DM associé à l'UDI, Nom commercial du DM attribué par le fabricant)","","","","","","","","","",,,,,"",,,,"fr-lm-device.name.value",1,1,"",""
"fr-lm-device","fr-lm-device.name.type","fr-lm-device.name.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type de nom du DM (ex Nom du DM associé à l'UDI, nom commercial du DM attribué par le fabricant)","Type de nom du DM (ex Nom du DM associé à l'UDI, nom commercial du DM attribué par le fabricant)","","","","","","","","","",,,,,"",,,,"fr-lm-device.name.type",1,1,"",""
"fr-lm-device","fr-lm-device.modelNumber","fr-lm-device.modelNumber","","","",0,1,"","","","string {[]} {[]}
","Numéro de modèle attribué par le fabricant.","Numéro de modèle attribué par le fabricant.","","","","","","","","","",,,,,"",,,,"fr-lm-device.modelNumber",0,1,"",""
"fr-lm-device","fr-lm-device.version","fr-lm-device.version","","","",0,*,"","","","string {[]} {[]}
","Version du DM","Version du DM","","","","","","","","","",,,,,"",,,,"fr-lm-device.version",0,*,"",""
"fr-lm-device","fr-lm-device.type","fr-lm-device.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type de DM - EMDN (1.2.250.1.213.2.68)","Type de DM - EMDN (1.2.250.1.213.2.68)","","","","","","","","","",,,,,"",,,,"fr-lm-device.type",1,1,"",""
"fr-lm-device","fr-lm-device.note","fr-lm-device.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-device.note",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM DICOM Medication Administration","Administration de produit de santé dans le contexte de l'imagerie médicale","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header","fr-lm-dicom-medication-administration.header","","","",1,1,"","","","Base {[]} {[]}
","Métadonnées de base","Métadonnées de base","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header",1,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.subject","fr-lm-dicom-medication-administration.header.subject","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-patient {[]} {[]}
","Patient / Usager","Patient / Usager","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.subject",1,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.identifier","fr-lm-dicom-medication-administration.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Identifiant de l’entrée","Identifiant de l’entrée","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.identifier",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.author[x]","fr-lm-dicom-medication-administration.header.author[x]","","","",0,*,"","","","Base {[]} {[]}
","author[x] peut correspondre soit à un professionnel, soit à une organisation, soit à un système.","author[x] peut correspondre soit à un professionnel, soit à une organisation, soit à un système.","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.author[x]",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.author[x].authorProfessional","fr-lm-dicom-medication-administration.header.author[x].authorProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","L'auteur est un professionnel de santé","L'auteur est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.author[x].authorProfessional",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.author[x].authorOrganisation","fr-lm-dicom-medication-administration.header.author[x].authorOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}
","L'auteur est une organisation","L'auteur est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.author[x].authorOrganisation",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.author[x].authorDevice","fr-lm-dicom-medication-administration.header.author[x].authorDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}
","L'auteur est un système","L'auteur est un système","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.author[x].authorDevice",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.performer[x]","fr-lm-dicom-medication-administration.header.performer[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}","Exécutant (performer)","Exécutant (performer)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.performer[x]",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.participant[x]","fr-lm-dicom-medication-administration.header.participant[x]","","","",0,*,"","","","Base {[]} {[]}
","Participant","Participant","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x]",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.participant[x].participantProfessional","fr-lm-dicom-medication-administration.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantProfessional",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.participant[x].participantOrganisation","fr-lm-dicom-medication-administration.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantOrganisation",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.participant[x].participantDevice","fr-lm-dicom-medication-administration.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantDevice",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.informant","fr-lm-dicom-medication-administration.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.date","fr-lm-dicom-medication-administration.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.status","fr-lm-dicom-medication-administration.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.source","fr-lm-dicom-medication-administration.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.header.language","fr-lm-dicom-medication-administration.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.voieAdministration","fr-lm-dicom-medication-administration.voieAdministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d'administration","Voie d'administration","","","","","","","","","",,"","EDQM (0.4.0.127.0.16.1.1.2.1)","","",,,,"fr-lm-dicom-medication-administration.voieAdministration",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.dose","fr-lm-dicom-medication-administration.dose","","","",0,1,"","","","Quantity {[]} {[]}
","Dose à administrer","Dose à administrer","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-medication-administration.dose",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.rythme","fr-lm-dicom-medication-administration.rythme","","","",0,1,"","","","Range {[]} {[]}
","Rythme d'administration","Rythme d'administration","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-medication-administration.rythme",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament","fr-lm-dicom-medication-administration.medicament","","","",1,1,"","","","Base {[]} {[]}
","Médicament","Médicament","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-medication-administration.medicament",1,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit","fr-lm-dicom-medication-administration.medicament.produit","","","",1,1,"","","","Base {[]} {[]}
","Produit de santé","Produit de santé","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-medication-administration.medicament.produit",1,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.codeProduit","fr-lm-dicom-medication-administration.medicament.produit.codeProduit","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Code du produit","Code du produit","","","","","","","","","",,"","UCD (1.2.250.1.213.2.61) + code ATC","","",,,,"fr-lm-dicom-medication-administration.medicament.produit.codeProduit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.id","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.extension","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.coding","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.text","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.autreCodification","fr-lm-dicom-medication-administration.medicament.produit.codeProduit.autreCodification","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Autre(s) codification(s)","Autre(s) codification(s)","","","","","","","","","",,"","ATC (2.16.840.1.113883.6.73) or CIS (1.2.250.1.213.2.3.1) or MV (1.2.250.1.213.2.59)","","",,,,"fr-lm-dicom-medication-administration.medicament.produit.codeProduit.autreCodification",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.nomMarque","fr-lm-dicom-medication-administration.medicament.produit.nomMarque","","","",0,1,"","","","string {[]} {[]}
","Nom de marque du produit","Nom de marque du produit","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-medication-administration.medicament.produit.nomMarque",0,1,"",""
"fr-lm-dicom-medication-administration","fr-lm-dicom-medication-administration.medicament.produit.numeroLot","fr-lm-dicom-medication-administration.medicament.produit.numeroLot","","","",0,1,"","","","string {[]} {[]}
","Numéro de lot","Numéro de lot","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-medication-administration.medicament.produit.numeroLot",0,1,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM DICOM Study Metadata","Section Object Catalog","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.codeSection","fr-lm-dicom-study-metadata.codeSection","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de la section","Code de la section","","","","","","","","","",,,,,"",,,,"fr-lm-section.codeSection",1,1,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.titleSection","fr-lm-dicom-study-metadata.titleSection","","","",1,1,"","","","string {[]} {[]}
","Titre de la section","Titre de la section","","","","","","","","","",,,,,"",,,,"fr-lm-section.titleSection",0,1,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.description","fr-lm-dicom-study-metadata.description","","","",1,1,"","","","string {[]} {[]}
","Bloc narratif","Bloc narratif","","","","","","","","","",,,,,"",,,,"fr-lm-section.description",1,1,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.author[x]","fr-lm-dicom-study-metadata.author[x]","","","",0,*,"","","","Base {[]} {[]}
","author[x] peut correspondre soit à un professionnel, soit à une organisation, soit à un système.","author[x] peut correspondre soit à un professionnel, soit à une organisation, soit à un système.","","","","","","","","","",,,,,"",,,,"fr-lm-section.author[x]",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.author[x].authorProfessional","fr-lm-dicom-study-metadata.author[x].authorProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","L'auteur est un professionnel de santé","L'auteur est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-section.author[x].authorProfessional",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.author[x].authorOrganisation","fr-lm-dicom-study-metadata.author[x].authorOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}
","L'auteur est une organisation","L'auteur est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-section.author[x].authorOrganisation",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.author[x].authorDevice","fr-lm-dicom-study-metadata.author[x].authorDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}
","L'auteur est un système","L'auteur est un système","","","","","","","","","",,,,,"",,,,"fr-lm-section.author[x].authorDevice",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.informant","fr-lm-dicom-study-metadata.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-section.informant",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.subSection","fr-lm-dicom-study-metadata.subSection","","","",0,0,"","","","Base {[]} {[]}
","Sous-sections","Sous-sections","","","","","","","","","",,,,,"",,,,"fr-lm-section.subSection",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.entry","fr-lm-dicom-study-metadata.entry","","","",0,*,"","","","Base {[]} {[]}
","Entrées","Entrées","","","","","","","","","",,,,,"",,,,"fr-lm-section.entry",0,*,"",""
"fr-lm-dicom-study-metadata","fr-lm-dicom-study-metadata.entry.imagingStudy","fr-lm-dicom-study-metadata.entry.imagingStudy","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-imaging-study {[]} {[]}
","Entrée Examen imagerie","Entrée Examen imagerie","","","","","","","","","",,,,,"",,,,"fr-lm-dicom-study-metadata.entry.imagingStudy",0,*,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions","fr-lm-dosageInstructions","","","",0,*,"","","","null {[]} {[]}
","Logical model- FR LM Dosage Instructions","Posologie","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.renderedDosageInstruction","fr-lm-dosageInstructions.renderedDosageInstruction","","","",0,1,"","","","string {[]} {[]}
","Posologie sous forme textuelle","Posologie sous forme textuelle","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.renderedDosageInstruction",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails","fr-lm-dosageInstructions.dosageDetails","","","",0,*,"","","","Base {[]} {[]}
","Posologie Structurée","Posologie Structurée","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails",0,*,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.sequence","fr-lm-dosageInstructions.dosageDetails.sequence","","","",0,1,"","","","decimal {[]} {[]}
","Numéro de séquence permettant d'indiquer l'ordre des posologies dans le cas où il y a plusieurs posologies. La séquence s+1 commence à la fin de la séquence s. En cas de séquences ayant le même numéro, celles-ci se déroulent simultanément.","Numéro de séquence permettant d'indiquer l'ordre des posologies dans le cas où il y a plusieurs posologies. La séquence s+1 commence à la fin de la séquence s. En cas de séquences ayant le même numéro, celles-ci se déroulent simultanément.","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.sequence",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.note","fr-lm-dosageInstructions.dosageDetails.note","","","",0,1,"","","","string {[]} {[]}
","Instructions au patient","Instructions au patient","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.note",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.doseAndRate","fr-lm-dosageInstructions.dosageDetails.doseAndRate","","","",0,*,"","","","Base {[]} {[]}
","Quantité de médicament administrée par prise","Quantité de médicament administrée par prise","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.doseAndRate",0,*,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.doseAndRate.dose[x]","fr-lm-dosageInstructions.dosageDetails.doseAndRate.dose[x]","","","",0,1,"","","","Quantity {[]} {[]}
Range {[]} {[]}","La quantité de médicament administrée par prise
Exemple - 20mg: {'value':20,'unit':'mg','system':'http://unitsofmeasure.org','code':'mg'}
Exemple - 1 à 3 comprimés: {'low':{'value':1,'unit':'Comprimé','system':'http://standardterms.edqm.eu','code':'15054000'},'high':{'value':3,'unit':'Comprimé','system':'http://standardterms.edqm.eu','code':'15054000'}}","La quantité de médicament administrée par prise
Exemple - 20mg: {'value':20,'unit':'mg','system':'http://unitsofmeasure.org','code':'mg'}
Exemple - 1 à 3 comprimés: {'low':{'value':1,'unit':'Comprimé','system':'http://standardterms.edqm.eu','code':'15054000'},'high':{'value':3,'unit':'Comprimé','system':'http://standardterms.edqm.eu','code':'15054000'}}","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.doseAndRate.dose[x]",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.doseAndRate.rate[x]","fr-lm-dosageInstructions.dosageDetails.doseAndRate.rate[x]","","","",0,1,"","","","Quantity {[]} {[]}
Ratio {[]} {[]}Range {[]} {[]}","Rythme d'administration
Période temporelle pendant laquelle une dose définie est administrée, pour les perfusions par exemple.
Exemple - 400µg pendant une minute (perfusion): {'numerator':{'value':400,'unit':'µg','system':'http://unitsofmeasure.org','code':'µg'},'denominator':{'value':1,'unit':'min','system':'http://unitsofmeasure.org','code':'min'}}","Rythme d'administration
Période temporelle pendant laquelle une dose définie est administrée, pour les perfusions par exemple.
Exemple - 400µg pendant une minute (perfusion): {'numerator':{'value':400,'unit':'µg','system':'http://unitsofmeasure.org','code':'µg'},'denominator':{'value':1,'unit':'min','system':'http://unitsofmeasure.org','code':'min'}}","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.doseAndRate.rate[x]",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.dateOfAdministration","fr-lm-dosageInstructions.dosageDetails.dateOfAdministration","","","",0,*,"","","","dateTime {[]} {[]}
","Date précise du moment de prise","Date précise du moment de prise","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.dateOfAdministration",0,*,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.conditionOfAdministration","fr-lm-dosageInstructions.dosageDetails.conditionOfAdministration","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Code ou texte de la condition sous laquelle le traitement doit être pris (ex : en cas de douleurs).","Code ou texte de la condition sous laquelle le traitement doit être pris (ex : en cas de douleurs).","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.conditionOfAdministration",0,*,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.date[x]","fr-lm-dosageInstructions.dosageDetails.date[x]","","","",0,1,"","","","Period {[]} {[]}
Quantity {[]} {[]}Range {[]} {[]}","Période (date de début et de fin), durée ou intervalle de durée de la séquence de traitement (un parmi les trois)
Exemple - La période représente une date de début et de fin (ex : du 1/10/2025 au 10/10/2025), la durée représente une quantité (ex : 5 jours), l'intervalle représente une quantité minimale et une quantité maximale (ex : de 5 à 10 jours)): {}","Période (date de début et de fin), durée ou intervalle de durée de la séquence de traitement (un parmi les trois)
Exemple - La période représente une date de début et de fin (ex : du 1/10/2025 au 10/10/2025), la durée représente une quantité (ex : 5 jours), l'intervalle représente une quantité minimale et une quantité maximale (ex : de 5 à 10 jours)): {}","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.date[x]",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.duration","fr-lm-dosageInstructions.dosageDetails.duration","","","",0,1,"","","","Base {[]} {[]}
","Durée ou rythme d'administration - indique le temps d'administration des prises de la séquence (exemple d'utilisation : perfusion ou patch)
Exemple - Administration pendant 10 minutes: {}","Durée ou rythme d'administration - indique le temps d'administration des prises de la séquence (exemple d'utilisation : perfusion ou patch)
Exemple - Administration pendant 10 minutes: {}","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.duration",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.duration.durationValue","fr-lm-dosageInstructions.dosageDetails.duration.durationValue","","","",0,1,"","","","decimal {[]} {[]}
","Durée de l'administration","Durée de l'administration","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.duration.durationValue",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.duration.durationUnit","fr-lm-dosageInstructions.dosageDetails.duration.durationUnit","","","",0,1,"","","","code {[]} {[]}
","Unité de la durée d'administration","Unité de la durée d'administration","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.duration.durationUnit",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.duration.durationMax","fr-lm-dosageInstructions.dosageDetails.duration.durationMax","","","",0,1,"","","","decimal {[]} {[]}
","Durée maximale de l'administration","Durée maximale de l'administration","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.duration.durationMax",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.frequency","fr-lm-dosageInstructions.dosageDetails.frequency","","","",0,1,"","","","Base {[]} {[]}
","Fréquence de prise","Fréquence de prise","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.frequency",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.frequency.numberOfTimes","fr-lm-dosageInstructions.dosageDetails.frequency.numberOfTimes","","","",0,1,"","","","decimal {[]} {[]}
","Nombre de prise de la quantité 'quantitePrescrite' par période (ex : *une fois* dans une fois tous les trois jours)","Nombre de prise de la quantité 'quantitePrescrite' par période (ex : *une fois* dans une fois tous les trois jours)","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.frequency.numberOfTimes",0,1,"",""
"fr-lm-dosageInstructions","fr-lm-dosageInstructions.dosageDetails.frequency.period","fr-lm-dosageInstructions.dosageDetails.frequency.period","","","",0,1,"","","","Quantity {[]} {[]}
","Durée sur laquelle la fréquence s'applique (ex : *tous les trois jours* une fois tous les trois jours)","Durée sur laquelle la fréquence s'applique (ex : *tous les trois jours* une fois tous les trois jours)","","","","","","","","","",,,,,"",,,,"fr-lm-dosageInstructions.dosageDetails.frequency.period",0,1,"",""
