FRDocumentCore : Validation Results
=========================================

err = 1275, warn = 349, info = 861
$--
Generated $--. FHIR version $-- for ans.fr.document-core#$-- (canonical = https://interop.esante.gouv.fr/ig/document-core)
 Build Errors : 275 / 3 / 0
 /__w/interop-IG-metier-document-core/interop-IG-metier-document-core/igSource/fsh-generated/resources/ConceptMap-FRAdvanceDirectiveLMCDAFHIR : 11 / 4 / 6
ERROR: fr/ConceptMap-FRMedicationAdministrationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 14960: The link 'StructureDefinition-FRLMMedicationAdministration.html#s-FRLMMedicationAdministration.occurrence[x]' for "FRLMMedicationAdministration.occurrence[x]" cannot be resolved (valid targets: 159 targets)
ERROR: fr/ConceptMap-FRMedicationAdministrationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 15634: The link 'StructureDefinition-FRLMMedicationAdministration.html#s-FRLMMedicationAdministration.reason[x]' for "FRLMMedicationAdministration.reason[x]" cannot be resolved (valid targets: 159 targets)
ERROR: fr/ConceptMap-FRMedicationAdministrationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 16217: The link 'StructureDefinition-FRLMMedicationAdministration.html#s-FRLMMedicationAdministration.reason[x]' for "FRLMMedicationAdministration.reason[x]" cannot be resolved (valid targets: 159 targets)
ERROR: fr/ConceptMap-FRMedicationDispenseLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1830: The link 'StructureDefinition-FRLMMedicationDispense.html#s-FRLMMedicationDispense.header.author[x]' for "FRLMMedicationDispense.header.author[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRMedicationDispenseLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2466: The link 'StructureDefinition-FRLMMedicationDispense.html#s-FRLMMedicationDispense.receiver[x]' for "FRLMMedicationDispense.receiver[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRMedicationDispenseLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 14098: The link 'StructureDefinition-FRLMMedicationDispense.html#s-FRLMMedicationDispense.header.author[x]' for "FRLMMedicationDispense.header.author[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRMedicationDispenseLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 15206: The link 'StructureDefinition-FRLMMedicationDispense.html#s-FRLMMedicationDispense.receiver[x]' for "FRLMMedicationDispense.receiver[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRMedicationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1346: The link 'StructureDefinition-FRLMMedication.html#s-FRLMMedication.identifyingCode[x]' for "FRLMMedication.identifyingCode[x]" cannot be resolved (valid targets: 245 targets)
ERROR: fr/ConceptMap-FRMedicationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8016: The link 'StructureDefinition-FRLMMedication.html#s-FRLMMedication.identifyingCode[x]' for "FRLMMedication.identifyingCode[x]" cannot be resolved (valid targets: 245 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2492: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.header.author[x]' for "FRLMPrescriptionItem.header.author[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3033: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.statusReason[x]' for "FRLMPrescriptionItem.statusReason[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3816: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.indication[x]' for "FRLMPrescriptionItem.indication[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 13441: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.substitution.allowed[x]' for "FRLMPrescriptionItem.substitution.allowed[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 14072: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.substitution.reason[x]' for "FRLMPrescriptionItem.substitution.reason[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 15740: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.offLabel.reason[x]' for "FRLMPrescriptionItem.offLabel.reason[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 20980: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.header.author[x]' for "FRLMPrescriptionItem.header.author[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 21525: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.header.author[x]' for "FRLMPrescriptionItem.header.author[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 21908: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.statusReason[x]' for "FRLMPrescriptionItem.statusReason[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 22833: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.indication[x]' for "FRLMPrescriptionItem.indication[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 40033: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.substitution.allowed[x]' for "FRLMPrescriptionItem.substitution.allowed[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 40439: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.substitution.reason[x]' for "FRLMPrescriptionItem.substitution.reason[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 42612: The link 'StructureDefinition-FRLMPrescriptionItem.html#s-FRLMPrescriptionItem.offLabel.reason[x]' for "FRLMPrescriptionItem.offLabel.reason[x]" cannot be resolved (valid targets: 249 targets)
ERROR: fr/ConceptMap-FRMedicationStatementLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1895: The link 'StructureDefinition-FRLMMedicationUse.html#s-FRLMMedicationUse.header.author[x]' for "FRLMMedicationUse.header.author[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRMedicationStatementLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3401: The link 'StructureDefinition-FRLMMedicationUse.html#s-FRLMMedicationUse.reason[x]' for "FRLMMedicationUse.reason[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRMedicationStatementLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 13177: The link 'StructureDefinition-FRLMMedicationUse.html#s-FRLMMedicationUse.derivedFrom[x]' for "FRLMMedicationUse.derivedFrom[x]" cannot be resolved (valid targets: 175 targets)
ERROR: fr/ConceptMap-FRObservationAssessmentLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2420: The link 'StructureDefinition-FRLMObservationAssessment.html#s-FRLMObservationAssessment.observationDate[x]' for "FRLMObservationAssessment.observationDate[x]" cannot be resolved (valid targets: 170 targets)
ERROR: fr/ConceptMap-FRObservationAssessmentLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8334: The link 'StructureDefinition-FRLMObservationAssessment.html#s-FRLMObservationAssessment.observationDate[x]' for "FRLMObservationAssessment.observationDate[x]" cannot be resolved (valid targets: 170 targets)
ERROR: fr/ConceptMap-FRObservationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2252: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.observationDate[x]' for "FRLMObservation.observationDate[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 7741: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.derivedFrom[x]' for "FRLMObservation.derivedFrom[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8260: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.hasMember[x]' for "FRLMObservation.hasMember[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationMicroorganismDetectionLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2526: The link 'StructureDefinition-FRLMMicroOrganismSearch.html#s-FRLMMicroOrganismSearch.header.author[x]' for "FRLMMicroOrganismSearch.header.author[x]" cannot be resolved (valid targets: 134 targets)
ERROR: fr/ConceptMap-FRObservationMicroorganismDetectionLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3062: The link 'StructureDefinition-FRLMMicroOrganismSearch.html#s-FRLMMicroOrganismSearch.header.performer[x]' for "FRLMMicroOrganismSearch.header.performer[x]" cannot be resolved (valid targets: 134 targets)
ERROR: fr/ConceptMap-FRObservationMicroorganismDetectionLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3610: The link 'StructureDefinition-FRLMMicroOrganismSearch.html#s-FRLMMicroOrganismSearch.header.participant[x]' for "FRLMMicroOrganismSearch.header.participant[x]" cannot be resolved (valid targets: 134 targets)
ERROR: fr/ConceptMap-FRObservationMultiresistantMicroorganismsIdentificationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2943: The link 'StructureDefinition-FRLMMultidrugResistantMicroorganismIdentification.html#s-FRLMMultidrugResistantMicroorganismIdentification.header.author[x]' for "FRLMMultidrugResistantMicroorganismIdentification.header.author[x]" cannot be resolved (valid targets: 134 targets)
ERROR: fr/ConceptMap-FRObservationMultiresistantMicroorganismsIdentificationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3575: The link 'StructureDefinition-FRLMMultidrugResistantMicroorganismIdentification.html#s-FRLMMultidrugResistantMicroorganismIdentification.header.performer[x]' for "FRLMMultidrugResistantMicroorganismIdentification.header.performer[x]" cannot be resolved (valid targets: 134 targets)
ERROR: fr/ConceptMap-FRObservationMultiresistantMicroorganismsIdentificationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 4219: The link 'StructureDefinition-FRLMMultidrugResistantMicroorganismIdentification.html#s-FRLMMultidrugResistantMicroorganismIdentification.header.participant[x]' for "FRLMMultidrugResistantMicroorganismIdentification.header.participant[x]" cannot be resolved (valid targets: 134 targets)
ERROR: fr/ConceptMap-FRObservationPregnancyLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1976: The link 'StructureDefinition-FRLMPregnancyObservation.html#s-FRLMPregnancyObservation.directSubject[x]' for "FRLMPregnancyObservation.directSubject[x]" cannot be resolved (valid targets: 262 targets)
ERROR: fr/ConceptMap-FRObservationPregnancyLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2516: The link 'StructureDefinition-FRLMPregnancyObservation.html#s-FRLMPregnancyObservation.observationDate[x]' for "FRLMPregnancyObservation.observationDate[x]" cannot be resolved (valid targets: 262 targets)
ERROR: fr/ConceptMap-FRObservationPregnancyLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 7062: The link 'StructureDefinition-FRLMPregnancyObservation.html#s-FRLMPregnancyObservation.derivedFrom[x]' for "FRLMPregnancyObservation.derivedFrom[x]" cannot be resolved (valid targets: 262 targets)
ERROR: fr/ConceptMap-FRObservationPregnancyLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 7318: The link 'StructureDefinition-FRLMPregnancyObservation.html#s-FRLMPregnancyObservation.hasMember[x]' for "FRLMPregnancyObservation.hasMember[x]" cannot be resolved (valid targets: 262 targets)
ERROR: fr/ConceptMap-FRObservationPregnancyLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8589: The link 'StructureDefinition-FRLMPregnancyObservation.html#s-FRLMPregnancyObservation.directSubject[x]' for "FRLMPregnancyObservation.directSubject[x]" cannot be resolved (valid targets: 262 targets)
ERROR: fr/ConceptMap-FRObservationPregnancyLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 9128: The link 'StructureDefinition-FRLMPregnancyObservation.html#s-FRLMPregnancyObservation.observationDate[x]' for "FRLMPregnancyObservation.observationDate[x]" cannot be resolved (valid targets: 262 targets)
ERROR: fr/ConceptMap-FRObservationResultLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2692: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.observationDate[x]' for "FRLMObservation.observationDate[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationResultLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 7958: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.derivedFrom[x]' for "FRLMObservation.derivedFrom[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationResultLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8187: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.hasMember[x]' for "FRLMObservation.hasMember[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationResultLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 10796: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.observationDate[x]' for "FRLMObservation.observationDate[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationResultLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 16455: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.derivedFrom[x]' for "FRLMObservation.derivedFrom[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationResultLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 16968: The link 'StructureDefinition-FRLMObservation.html#s-FRLMObservation.hasMember[x]' for "FRLMObservation.hasMember[x]" cannot be resolved (valid targets: 286 targets)
ERROR: fr/ConceptMap-FRObservationSocialHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1981: The link 'StructureDefinition-FRLMObservationSocialHistory.html#s-FRLMObservationSocialHistory.observationDate[x]' for "FRLMObservationSocialHistory.observationDate[x]" cannot be resolved (valid targets: 152 targets)
ERROR: fr/ConceptMap-FRObservationSocialHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 5688: The link 'StructureDefinition-FRLMObservationSocialHistory.html#s-FRLMObservationSocialHistory.observationDate[x]' for "FRLMObservationSocialHistory.observationDate[x]" cannot be resolved (valid targets: 152 targets)
ERROR: fr/ConceptMap-FRObservationVitalSignsLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1936: The link 'StructureDefinition-FRLMObservationVitalSign.html#s-FRLMObservationVitalSign.observationDate[x]' for "FRLMObservationVitalSign.observationDate[x]" cannot be resolved (valid targets: 167 targets)
ERROR: fr/ConceptMap-FRObservationVitalSignsLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8098: The link 'StructureDefinition-FRLMObservationVitalSign.html#s-FRLMObservationVitalSign.observationDate[x]' for "FRLMObservationVitalSign.observationDate[x]" cannot be resolved (valid targets: 167 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2476: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.directSubject[x]' for "FRLMPregnancyHistory.directSubject[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3857: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.observationDate[x]' for "FRLMPregnancyHistory.observationDate[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 6242: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.derivedFrom[x]' for "FRLMPregnancyHistory.derivedFrom[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 6632: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.hasMember[x]' for "FRLMPregnancyHistory.hasMember[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 9150: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.directSubject[x]' for "FRLMPregnancyHistory.directSubject[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 10714: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.observationDate[x]' for "FRLMPregnancyHistory.observationDate[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 11268: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.result.value[x]' for "FRLMPregnancyHistory.result.value[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 14354: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.derivedFrom[x]' for "FRLMPregnancyHistory.derivedFrom[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRPregnancyHistoryLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 14898: The link 'StructureDefinition-FRLMPregnancyHistory.html#s-FRLMPregnancyHistory.hasMember[x]' for "FRLMPregnancyHistory.hasMember[x]" cannot be resolved (valid targets: 222 targets)
ERROR: fr/ConceptMap-FRProcedureLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2252: The link 'StructureDefinition-FRLMProcedure.html#s-FRLMProcedure.procedureDate[x]' for "FRLMProcedure.procedureDate[x]" cannot be resolved (valid targets: 272 targets)
ERROR: fr/ConceptMap-FRProcedureLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 4762: The link 'StructureDefinition-FRLMProcedure.html#s-FRLMProcedure.reason[x]' for "FRLMProcedure.reason[x]" cannot be resolved (valid targets: 272 targets)
ERROR: fr/ConceptMap-FRProcedureLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 9104: The link 'StructureDefinition-FRLMProcedure.html#s-FRLMProcedure.procedureDate[x]' for "FRLMProcedure.procedureDate[x]" cannot be resolved (valid targets: 272 targets)
ERROR: fr/ConceptMap-FRProcedureLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 11282: The link 'StructureDefinition-FRLMProcedure.html#s-FRLMProcedure.reason[x]' for "FRLMProcedure.reason[x]" cannot be resolved (valid targets: 272 targets)
ERROR: fr/ConceptMap-FRProcedureLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 11764: The link 'StructureDefinition-FRLMProcedure.html#s-FRLMProcedure.reason[x]' for "FRLMProcedure.reason[x]" cannot be resolved (valid targets: 272 targets)
ERROR: fr/ConceptMap-FRSectionAddendumLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2718: The link 'StructureDefinition-FRLMAddendum.html#s-FRLMAddendum.author[x]' for "FRLMAddendum.author[x]" cannot be resolved (valid targets: 101 targets)
ERROR: fr/ConceptMap-FRSectionAddendumLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 4990: The link 'StructureDefinition-FRLMAddendum.html#s-FRLMAddendum.author[x]' for "FRLMAddendum.author[x]" cannot be resolved (valid targets: 101 targets)
ERROR: fr/ConceptMap-FRSectionConclusionLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2809: The link 'StructureDefinition-FRLMConclusion.html#s-FRLMConclusion.entry.conditionOrFinding[x]' for "FRLMConclusion.entry.conditionOrFinding[x]" cannot be resolved (valid targets: 115 targets)
ERROR: fr/ConceptMap-FRSectionConclusionLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 4287: The link 'StructureDefinition-FRLMConclusion.html#s-FRLMConclusion.entry.conditionOrFinding[x]' for "FRLMConclusion.entry.conditionOrFinding[x]" cannot be resolved (valid targets: 115 targets)
ERROR: fr/ConceptMap-FRSectionExaminationReportLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 5664: The link 'StructureDefinition-FRLMExaminationReport.html#s-FRLMExaminationReport.entry.results[x]' for "FRLMExaminationReport.entry.results[x]" cannot be resolved (valid targets: 141 targets)
ERROR: fr/ConceptMap-FRSectionExaminationReportLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 8483: The link 'StructureDefinition-FRLMExaminationReport.html#s-FRLMExaminationReport.entry.results[x]' for "FRLMExaminationReport.entry.results[x]" cannot be resolved (valid targets: 141 targets)
ERROR: fr/ConceptMap-FRSectionExaminationReportLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 11417: The link 'StructureDefinition-FRLMExaminationReport.html#s-FRLMExaminationReport.entry.results[x]' for "FRLMExaminationReport.entry.results[x]" cannot be resolved (valid targets: 141 targets)
ERROR: fr/ConceptMap-FRSectionExposureInformationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 2997: The link 'StructureDefinition-FRLMExposureInformation.html#s-FRLMExposureInformation.subSection.quantityExposure' for "FRLMExposureInformation.subSection.quantityExposure" cannot be resolved (valid targets: 102 targets)
ERROR: fr/ConceptMap-FRSectionExposureInformationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3391: The link 'StructureDefinition-FRLMExposureInformation.html#s-FRLMExposureInformation.subSection.radiopharmaceuticalAdministration' for "FRLMExposureInformation.subSection.radiopharmaceuticalAdministration" cannot be resolved (valid targets: 102 targets)
ERROR: fr/ConceptMap-FRSectionExposureInformationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 5841: The link 'StructureDefinition-FRLMExposureInformation.html#s-FRLMExposureInformation.subSection.quantityExposure' for "FRLMExposureInformation.subSection.quantityExposure" cannot be resolved (valid targets: 102 targets)
ERROR: fr/ConceptMap-FRSectionExposureInformationLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 6305: The link 'StructureDefinition-FRLMExposureInformation.html#s-FRLMExposureInformation.subSection.radiopharmaceuticalAdministration' for "FRLMExposureInformation.subSection.radiopharmaceuticalAdministration" cannot be resolved (valid targets: 102 targets)
ERROR: fr/ConceptMap-FRSectionMedicalDevicePrescriptionsLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1501: The link 'StructureDefinition-FRLMMedicalDevicePrescriptions.html#s-FRLMMedicalDevicePrescriptions.author[x]' for "FRLMMedicalDevicePrescriptions.author[x]" cannot be resolved (valid targets: 108 targets)
ERROR: fr/ConceptMap-FRSectionMedicalDevicePrescriptionsLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 4832: The link 'StructureDefinition-FRLMMedicalDevicePrescriptions.html#s-FRLMMedicalDevicePrescriptions.author[x]' for "FRLMMedicalDevicePrescriptions.author[x]" cannot be resolved (valid targets: 108 targets)
ERROR: fr/ConceptMap-FRSectionMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 1441: The link 'StructureDefinition-FRLMMedicationPrescription.html#s-FRLMMedicationPrescription.author[x]' for "FRLMMedicationPrescription.author[x]" cannot be resolved (valid targets: 108 targets)
ERROR: fr/ConceptMap-FRSectionMedicationRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 4676: The link 'StructureDefinition-FRLMMedicationPrescription.html#s-FRLMMedicationPrescription.author[x]' for "FRLMMedicationPrescription.author[x]" cannot be resolved (valid targets: 108 targets)
ERROR: fr/ConceptMap-FRServiceRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3202: The link 'StructureDefinition-FRLMServiceRequest.html#s-FRLMServiceRequest.reason[x]' for "FRLMServiceRequest.reason[x]" cannot be resolved (valid targets: 190 targets)
ERROR: fr/ConceptMap-FRServiceRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 3951: The link 'StructureDefinition-FRLMServiceRequest.html#s-FRLMServiceRequest.supportingInformation[x]' for "FRLMServiceRequest.supportingInformation[x]" cannot be resolved (valid targets: 190 targets)
ERROR: fr/ConceptMap-FRServiceRequestLMCDAFHIR.html#/html/body/div/div/div/div/div/div/table/tr/td/a at Line 375, column 5627: The link 'StructureDefinition-FRLMServiceRequest.html#s-FRLMServiceRequest.occurrence[x]' for "FRLMServiceRequest.occurrence[x]" cannot be resolved (valid targets: 190 targets)
