"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FRLMObservationSocialHistory.header.participant[x].participantProfessional","FRLMObservationSocialHistory.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMHealthProfessional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantProfessional",0,*,"",""
"FRLMObservationSocialHistory.header.participant[x].participantOrganisation","FRLMObservationSocialHistory.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMOrganisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantOrganisation",0,*,"",""
"FRLMObservationSocialHistory.header.participant[x].participantDevice","FRLMObservationSocialHistory.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDevice {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantDevice",0,*,"",""
"FRLMObservationSocialHistory.header.informant","FRLMObservationSocialHistory.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMInformant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.informant",0,*,"",""
"FRLMObservationSocialHistory.header.date","FRLMObservationSocialHistory.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.date",0,1,"",""
"FRLMObservationSocialHistory.header.status","FRLMObservationSocialHistory.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.status",0,1,"",""
"FRLMObservationSocialHistory.header.source","FRLMObservationSocialHistory.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.source",0,1,"",""
"FRLMObservationSocialHistory.header.language","FRLMObservationSocialHistory.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.language",0,1,"",""
"FRLMObservationSocialHistory.observationDate[x]","FRLMObservationSocialHistory.observationDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","date de l'observation","date de l'observation","","","","","","","","","",,,,,"",,,,"FRLMObservationSocialHistory.observationDate[x]",1,1,"",""
"FRLMObservationSocialHistory.type","FRLMObservationSocialHistory.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'observation","Type d'observation","","","","","","","","","",,"required","jdv-social-history-code-cisis (1.2.250.1.213.1.1.4.2.283.4)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-social-history-code-cisis|20260619134042","",,,,"FRLMObservationSocialHistory.type",1,1,"",""
"FRLMObservationSocialHistory.result","FRLMObservationSocialHistory.result","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Résultat de l’observation effectuée : 
- Statut tabagique : jdv-statut-tabagique-cisis (1.2.250.1.213.1.1.5.667)
- Consommation tabagique : {pack}/d ou {pack}/wk ou {pack}/a ou {cigarette}/d ou {cigarette}/wk ou {cigarette}/a
- Consommation d’alcool : {drink}/d or {drink}/wk
- Consommation de drogue non médicale : SNOMED CT concepts de la sous-hiérarchie 418149003 | substance psychoactive (substance)
- Exercice physique : {times}/wk
- Régime : LOINC Answer List LL3984-
- Statut d'emploi : jdv-hl7-v2-0066-cisis (2.16.840.1.113883.21.29)","Résultat de l’observation effectuée : 
- Statut tabagique : jdv-statut-tabagique-cisis (1.2.250.1.213.1.1.5.667)
- Consommation tabagique : {pack}/d ou {pack}/wk ou {pack}/a ou {cigarette}/d ou {cigarette}/wk ou {cigarette}/a
- Consommation d’alcool : {drink}/d or {drink}/wk
- Consommation de drogue non médicale : SNOMED CT concepts de la sous-hiérarchie 418149003 | substance psychoactive (substance)
- Exercice physique : {times}/wk
- Régime : LOINC Answer List LL3984-
- Statut d'emploi : jdv-hl7-v2-0066-cisis (2.16.840.1.113883.21.29)","","","","","","","","","",,,,,"",,,,"FRLMObservationSocialHistory.result",1,1,"",""
"FRLMObservationSocialHistory.note","FRLMObservationSocialHistory.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"FRLMObservationSocialHistory.note",0,1,"",""
